language,sentence_id,token_id,head_id,dependent_id,intervener_id,dependency_relation,dependency_distance,direction,intervener_upos,head_upos,dependent_upos,arity,subtree_size,depth,modifies,complexity_score,efficiency_ratio,language_label,treebank,typology,family,region,condition,replicate,source_file,morphological_richness,head_form,dependent_form,intervener_form
telugu,1103,3,4,1,3,comp:obj,2,left,ADV,VERB,PRON,0,1,1,modifies_head,1.55,1.2903225806451613,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,వచ్చు,ఆమెకి,బాగా
telugu,1103,3,4,2,3,subj,1,left,ADV,VERB,NOUN,0,1,1,modifies_head,1.55,0.6451612903225806,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,వచ్చు,తెలుగు,బాగా
telugu,1131,2,4,1,2,subj,2,left,NOUN,NOUN,NOUN,0,1,2,neither,2.0,1.0,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,తాగం,మేము,నూతి
telugu,1131,3,4,1,3,subj,2,left,NOUN,NOUN,NOUN,1,2,1,modifies_head,3.2,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,తాగం,మేము,నీళ్ళు
telugu,1151,2,3,1,2,subj@nc,1,left,ADJ,NOUN,PRON,0,1,1,modifies_head,1.55,0.6451612903225806,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,పిల్లలు,మాకు,ముగ్గురు
telugu,1159,2,4,1,2,subj,2,left,PRON,NOUN,PRON,0,1,2,modifies_dependent,1.8499999999999999,1.0810810810810811,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,మనుషులు,ఆయనా,మీరూ
telugu,1159,3,4,1,3,subj,2,left,NOUN,NOUN,PRON,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,మనుషులు,ఆయనా,పెద్ద
telugu,1175,2,3,1,2,comp:obj,1,left,NOUN,VERB,PRON,0,1,1,modifies_head,1.6,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,వేస్తున్నారుట,వాణ్ణి,బళ్ళో
telugu,1196,2,3,1,2,subj,1,left,NOUN,VERB,PRON,0,1,1,modifies_head,1.6,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,కాదు,ఆయన,గొప్పవాడు
telugu,1223,2,4,1,2,subj,2,left,NOUN,VERB,PROPN,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,పెట్టడు,రాము,పైసా
telugu,1223,3,4,1,3,subj,2,left,NOUN,VERB,PROPN,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,పెట్టడు,రాము,ఖర్చు
telugu,1223,3,4,2,3,comp:obj,1,left,NOUN,VERB,NOUN,0,1,1,modifies_head,1.6,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,పెట్టడు,పైసా,ఖర్చు
telugu,1226,2,8,1,2,subj,6,left,PRON,VERB,PRON,0,1,1,modifies_head,1.45,4.137931034482759,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,లేదు,నేను,వాణ్ణి
telugu,1226,3,8,1,3,subj,6,left,NOUN,VERB,PRON,1,4,1,modifies_head,4.3999999999999995,1.3636363636363638,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,లేదు,నేను,ఇంట్లో
telugu,1226,4,8,1,4,subj,6,left,CCONJ,VERB,PRON,0,1,3,neither,2.1500000000000004,2.7906976744186043,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,లేదు,నేను,గానీ
telugu,1226,5,8,1,5,subj,6,left,NOUN,VERB,PRON,2,3,2,neither,5.199999999999999,1.153846153846154,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,లేదు,నేను,వీథిలో
telugu,1226,6,8,1,6,subj,6,left,CCONJ,VERB,PRON,0,1,3,neither,2.1500000000000004,2.7906976744186043,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,1,లేదు,నేను,గానీ
telugu,1226,7,8,1,7,subj,6,left,VERB,VERB,PRON,0,1,1,modifies_head,1.65,3.6363636363636367,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,లేదు,నేను,చూడ
telugu,1226,3,8,2,3,comp:obj,5,left,NOUN,VERB,PRON,1,4,1,modifies_head,4.3999999999999995,1.1363636363636365,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,లేదు,వాణ్ణి,ఇంట్లో
telugu,1226,4,8,2,4,comp:obj,5,left,CCONJ,VERB,PRON,0,1,3,neither,2.1500000000000004,2.325581395348837,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,లేదు,వాణ్ణి,గానీ
telugu,1226,5,8,2,5,comp:obj,5,left,NOUN,VERB,PRON,2,3,2,neither,5.199999999999999,0.9615384615384617,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,లేదు,వాణ్ణి,వీథిలో
telugu,1226,6,8,2,6,comp:obj,5,left,CCONJ,VERB,PRON,0,1,3,neither,2.1500000000000004,2.325581395348837,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,1,లేదు,వాణ్ణి,గానీ
telugu,1226,7,8,2,7,comp:obj,5,left,VERB,VERB,PRON,0,1,1,modifies_head,1.65,3.0303030303030303,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,లేదు,వాణ్ణి,చూడ
telugu,1226,4,8,3,4,udep,4,left,CCONJ,VERB,NOUN,0,1,3,neither,2.1500000000000004,1.8604651162790695,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,లేదు,ఇంట్లో,గానీ
telugu,1226,5,8,3,5,udep,4,left,NOUN,VERB,NOUN,2,3,2,modifies_dependent,5.199999999999999,0.7692307692307694,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,లేదు,ఇంట్లో,వీథిలో
telugu,1226,6,8,3,6,udep,4,left,CCONJ,VERB,NOUN,0,1,3,neither,2.1500000000000004,1.8604651162790695,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,1,లేదు,ఇంట్లో,గానీ
telugu,1226,7,8,3,7,udep,4,left,VERB,VERB,NOUN,0,1,1,modifies_head,1.65,2.4242424242424243,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,లేదు,ఇంట్లో,చూడ
telugu,1226,4,3,5,4,conj:coord,1,right,CCONJ,NOUN,NOUN,0,1,3,modifies_dependent,2.1500000000000004,0.4651162790697674,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,ఇంట్లో,వీథిలో,గానీ
telugu,1230,2,3,1,2,subj,1,left,NOUN,VERB,PRON,0,1,2,modifies_head,2.0,0.5,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,వెళ్ళినట్టు,మీరు,సినిమాకు
telugu,1236,3,4,2,3,udep,1,left,NOUN,VERB,NOUN,0,1,1,modifies_head,1.6,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,రానట్టుంది,పెళ్ళికి,ఆవిడ
telugu,1246,3,9,2,3,subj,6,left,PRON,VERB,NOUN,0,1,2,neither,1.8499999999999999,3.2432432432432434,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,మాట్లాడేరు,ఇంటివాళ్ళు,ఆమెకి
telugu,1246,4,9,2,4,subj,6,left,NUM,VERB,NOUN,0,1,4,neither,2.6500000000000004,2.264150943396226,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,1,మాట్లాడేరు,ఇంటివాళ్ళు,ఒక
telugu,1246,5,9,2,5,subj,6,left,NOUN,VERB,NOUN,1,2,3,neither,4.0,1.5,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,మాట్లాడేరు,ఇంటివాళ్ళు,రూపాయి
telugu,1246,6,9,2,6,subj,6,left,NOUN,VERB,NOUN,2,4,2,neither,5.8,1.0344827586206897,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,మాట్లాడేరు,ఇంటివాళ్ళు,అద్దె
telugu,1246,7,9,2,7,subj,6,left,DET,VERB,NOUN,0,1,3,neither,2.2,2.727272727272727,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,మాట్లాడేరు,ఇంటివాళ్ళు,ఎక్కువ
telugu,1246,8,9,2,8,subj,6,left,VERB,VERB,NOUN,2,6,1,modifies_head,6.65,0.9022556390977443,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,మాట్లాడేరు,ఇంటివాళ్ళు,వచ్చేటట్టు
telugu,1246,4,8,3,4,udep,4,left,NUM,VERB,PRON,0,1,4,neither,2.6500000000000004,1.5094339622641508,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,1,వచ్చేటట్టు,ఆమెకి,ఒక
telugu,1246,5,8,3,5,udep,4,left,NOUN,VERB,PRON,1,2,3,neither,4.0,1.0,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,వచ్చేటట్టు,ఆమెకి,రూపాయి
telugu,1246,6,8,3,6,udep,4,left,NOUN,VERB,PRON,2,4,2,modifies_head,5.8,0.6896551724137931,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,వచ్చేటట్టు,ఆమెకి,అద్దె
telugu,1246,7,8,3,7,udep,4,left,DET,VERB,PRON,0,1,3,neither,2.2,1.8181818181818181,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,వచ్చేటట్టు,ఆమెకి,ఎక్కువ
telugu,1246,7,8,6,7,subj,1,left,DET,VERB,NOUN,0,1,3,modifies_dependent,2.2,0.45454545454545453,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,వచ్చేటట్టు,అద్దె,ఎక్కువ
telugu,1261,2,4,1,2,subj,2,left,ADJ,VERB,PRON,0,1,2,neither,1.95,1.0256410256410258,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,కడుతున్నాం,మేం,కొత్త
telugu,1261,3,4,1,3,subj,2,left,NOUN,VERB,PRON,1,2,1,modifies_head,3.2,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,కడుతున్నాం,మేం,ఇల్లు
telugu,1269,2,5,1,2,comp:obl,3,left,NOUN,NOUN,SCONJ,0,1,4,neither,2.8000000000000003,1.0714285714285714,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,మాట,అయితే,రేపు
telugu,1269,3,5,1,3,comp:obl,3,left,VERB,NOUN,SCONJ,1,2,3,neither,4.050000000000001,0.7407407407407406,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,మాట,అయితే,వెళ్ళిపోవటం
telugu,1269,4,5,1,4,comp:obl,3,left,VERB,NOUN,SCONJ,1,3,2,modifies_dependent,4.25,0.7058823529411765,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,మాట,అయితే,తప్పదన్న
telugu,1269,2,1,4,2,comp:obj,2,right,NOUN,SCONJ,VERB,0,1,4,neither,2.8000000000000003,0.7142857142857142,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,అయితే,తప్పదన్న,రేపు
telugu,1269,3,1,4,3,comp:obj,2,right,VERB,SCONJ,VERB,1,2,3,modifies_dependent,4.050000000000001,0.4938271604938271,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,అయితే,తప్పదన్న,వెళ్ళిపోవటం
telugu,1288,2,3,1,2,mod,1,left,PRON,VERB,ADV,0,1,2,modifies_head,1.8499999999999999,0.5405405405405406,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,కరవదే,ఎప్పుడూ,ఎవరినీ
telugu,1288,5,7,3,5,parataxis,2,left,PRON,VERB,VERB,0,1,1,modifies_head,1.45,1.3793103448275863,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,కరిచిందోగాని,కరవదే,మిమ్మల్ని
telugu,1288,6,7,3,6,parataxis,2,left,ADV,VERB,VERB,0,1,1,modifies_head,1.55,1.2903225806451613,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,కరిచిందోగాని,కరవదే,ఎలా
telugu,1288,6,7,5,6,comp:obj,1,left,ADV,VERB,PRON,0,1,1,modifies_head,1.55,0.6451612903225806,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,కరిచిందోగాని,మిమ్మల్ని,ఎలా
telugu,1325,2,4,1,2,subj,2,left,NOUN,VERB,PRON,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,లేదు,వాళ్ళు,పాట
telugu,1325,3,4,1,3,subj,2,left,VERB,VERB,PRON,0,1,1,modifies_head,1.65,1.2121212121212122,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,లేదు,వాళ్ళు,పాడటం
telugu,1325,3,4,2,3,comp:obj,1,left,VERB,VERB,NOUN,0,1,1,modifies_head,1.65,0.6060606060606061,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,లేదు,పాట,పాడటం
telugu,1326,2,4,1,2,subj,2,left,NOUN,VERB,PRON,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,లేదు,ఆయన,ప్రశ్న
telugu,1326,3,4,1,3,subj,2,left,VERB,VERB,PRON,0,1,1,modifies_head,1.65,1.2121212121212122,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,లేదు,ఆయన,అడగటం
telugu,1326,3,4,2,3,comp:obj,1,left,VERB,VERB,NOUN,0,1,1,modifies_head,1.65,0.6060606060606061,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-dev.conllu,0,లేదు,ప్రశ్న,అడగటం
telugu,20,2,5,1,2,subj,3,left,PRON,VERB,PRON,0,1,2,modifies_dependent,1.8499999999999999,1.6216216216216217,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,చెయ్యాలి,మీరో,నేనో
telugu,20,3,5,1,3,subj,3,left,DET,VERB,PRON,0,1,2,neither,1.7999999999999998,1.6666666666666667,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,చెయ్యాలి,మీరో,ఈ
telugu,20,4,5,1,4,subj,3,left,NOUN,VERB,PRON,1,2,1,modifies_head,3.2,0.9375,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,చెయ్యాలి,మీరో,పని
telugu,33,2,3,1,2,det,1,left,ADJ,NOUN,DET,0,1,2,modifies_head,1.95,0.5128205128205129,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,పుస్తకం,అంత,పెద్ద
telugu,47,2,4,1,2,subj,2,left,NOUN,VERB,PRON,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,కొట్టేడు,వాడు,కుక్కను
telugu,47,3,4,1,3,subj,2,left,NOUN,VERB,PRON,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,కొట్టేడు,వాడు,కర్రతో
telugu,47,3,4,2,3,comp:obj,1,left,NOUN,VERB,NOUN,0,1,1,modifies_head,1.6,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,కొట్టేడు,కుక్కను,కర్రతో
telugu,49,2,4,1,2,subj,2,left,PRON,NOUN,PRON,0,1,2,neither,1.8499999999999999,1.0810810810810811,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,పెద్ద,నేను,ఆమె
telugu,49,3,4,1,3,subj,2,left,ADP,NOUN,PRON,1,2,1,modifies_head,3.0,0.6666666666666666,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,పెద్ద,నేను,కంటె
telugu,57,2,4,1,2,subj,2,left,NOUN,VERB,PRON,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,తినటం,మనం,అన్నం
telugu,57,3,4,1,3,subj,2,left,ADV,VERB,PRON,0,1,1,modifies_head,1.55,1.2903225806451613,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,తినటం,మనం,ఎందుకు
telugu,57,3,4,2,3,comp:obj,1,left,ADV,VERB,NOUN,0,1,1,modifies_head,1.55,0.6451612903225806,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,తినటం,అన్నం,ఎందుకు
telugu,88,2,4,1,2,subj,2,left,ADV,VERB,PRON,0,1,1,modifies_head,1.55,1.2903225806451613,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వచ్చేరు,ఆయన,నిన్నటేగదా
telugu,88,3,4,1,3,subj,2,left,NOUN,VERB,PRON,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వచ్చేరు,ఆయన,మద్రాసునుంచి
telugu,88,3,4,2,3,mod,1,left,NOUN,VERB,ADV,0,1,1,modifies_head,1.6,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వచ్చేరు,నిన్నటేగదా,మద్రాసునుంచి
telugu,102,2,4,1,2,subj,2,left,PRON,VERB,PRON,0,1,2,neither,1.8499999999999999,1.0810810810810811,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వచ్చేను,నేను,ఆయనకు
telugu,102,3,4,1,3,subj,2,left,VERB,VERB,PRON,1,2,1,modifies_head,3.25,0.6153846153846154,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వచ్చేను,నేను,చెప్పకుండా
telugu,131,2,4,1,2,comp:obj,2,left,ADV,VERB,PRON,0,1,2,modifies_head,1.95,1.0256410256410258,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,పిలుద్దాం,అతన్ని,మళ్ళీ
telugu,131,3,4,1,3,comp:obj,2,left,NOUN,VERB,PRON,0,1,2,modifies_head,2.0,1.0,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,పిలుద్దాం,అతన్ని,వెనక్కి
telugu,131,3,4,2,3,mod,1,left,NOUN,VERB,ADV,0,1,2,modifies_head,2.0,0.5,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,పిలుద్దాం,మళ్ళీ,వెనక్కి
telugu,147,2,3,1,2,subj,1,left,NOUN,VERB,PROPN,0,1,2,modifies_head,2.0,0.5,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,తెచ్చింది,రామయ్య,ఇంటికి
telugu,149,2,3,1,2,comp:obj,1,left,NOUN,VERB,PRON,0,1,1,modifies_head,1.6,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వేస్తున్నది,వాడికి,ఆకలి
telugu,194,2,4,1,2,subj,2,left,NOUN,VERB,PROPN,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వెళ్ళిందా,కమల,మొగుడితో
telugu,194,3,4,1,3,subj,2,left,NOUN,VERB,PROPN,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వెళ్ళిందా,కమల,సినిమాకు
telugu,194,3,4,2,3,udep,1,left,NOUN,VERB,NOUN,0,1,1,modifies_head,1.6,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వెళ్ళిందా,మొగుడితో,సినిమాకు
telugu,196,2,4,1,2,subj,2,left,NOUN,VERB,PROPN,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వెళ్ళింది,కమల,మొగుడితోనా
telugu,196,3,4,1,3,subj,2,left,NOUN,VERB,PROPN,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వెళ్ళింది,కమల,సినిమాకు
telugu,196,3,4,2,3,udep,1,left,NOUN,VERB,NOUN,0,1,1,modifies_head,1.6,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వెళ్ళింది,మొగుడితోనా,సినిమాకు
telugu,202,2,3,1,2,subj,1,left,DET,NOUN,PRON,0,1,1,modifies_head,1.4,0.7142857142857143,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,పొడుగు,అతను,చాలా
telugu,221,2,4,1,2,subj,2,left,ADV,VERB,PRON,0,1,1,modifies_head,1.55,1.2903225806451613,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉండగూడదు,మీరు,అలా
telugu,221,3,4,1,3,subj,2,left,VERB,VERB,PRON,0,1,1,modifies_head,1.65,1.2121212121212122,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉండగూడదు,మీరు,చెప్పి
telugu,221,3,4,2,3,mod,1,left,VERB,VERB,ADV,0,1,1,modifies_head,1.65,0.6060606060606061,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉండగూడదు,అలా,చెప్పి
telugu,242,2,5,1,2,udep@tmod,3,left,NOUN,VERB,NOUN,0,1,1,modifies_head,1.6,1.875,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వచ్చేరు,నిన్న,ఎంతమంది
telugu,242,3,5,1,3,udep@tmod,3,left,PRON,VERB,NOUN,0,1,2,neither,1.8499999999999999,1.6216216216216217,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వచ్చేరు,నిన్న,మీ
telugu,242,4,5,1,4,udep@tmod,3,left,NOUN,VERB,NOUN,1,2,1,modifies_head,3.2,0.9375,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వచ్చేరు,నిన్న,ఇంటికి
telugu,242,3,5,2,3,subj,2,left,PRON,VERB,NOUN,0,1,2,neither,1.8499999999999999,1.0810810810810811,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వచ్చేరు,ఎంతమంది,మీ
telugu,242,4,5,2,4,subj,2,left,NOUN,VERB,NOUN,1,2,1,modifies_head,3.2,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వచ్చేరు,ఎంతమంది,ఇంటికి
telugu,243,2,4,1,2,udep,2,left,DET,VERB,NOUN,0,1,2,neither,1.7999999999999998,1.1111111111111112,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉన్నాయి,గ్లేసులో,ఎన్ని
telugu,243,3,4,1,3,udep,2,left,NOUN,VERB,NOUN,1,2,1,modifies_head,3.2,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉన్నాయి,గ్లేసులో,నీళ్ళు
telugu,248,2,3,1,2,comp:obl,1,left,DET,VERB,PRON,0,1,1,modifies_head,1.4,0.7142857142857143,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఇస్తాను,మీకు,అన్ని
telugu,262,4,5,3,4,subj,1,left,ADV,VERB,NOUN,0,1,1,modifies_head,1.55,0.6451612903225806,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉంది,బొమ్మ,ఇక్కడ
telugu,279,2,4,1,2,comp:obj,2,left,NUM,VERB,PRON,0,1,2,neither,1.8499999999999999,1.0810810810810811,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,1,ఉన్నది,నాకు,ఒకే
telugu,279,3,4,1,3,comp:obj,2,left,NOUN,VERB,PRON,1,2,1,modifies_head,3.2,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉన్నది,నాకు,ఇల్లు
